index,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Olaparib,Axitinib,AZD7762,SB216763,KU-55933,Afatinib,Staurosporine,PLX-4720,NU7441,Doramapimod,Wee1 Inhibitor,Nutlin-3a (-),Mirin,PD173074,ZM447439,Alisertib,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,Obatoclax Mesylate,5-Fluorouracil,Dasatinib,Paclitaxel,Crizotinib,Rapamycin,Sorafenib,BI-2536,Irinotecan,Oxaliplatin,BMS-536924,GSK1904529A,Tozasertib,PF-4708671,PRIMA-1MET,Erlotinib,Niraparib,MK-1775,Dinaciclib,Gemcitabine,Bortezomib,GSK269962A,SB505124,Tamoxifen,Fulvestrant,EPZ004777,YK-4-279,Daporinad,BMS-345541,AZ960,Talazoparib,XAV939,Trametinib,Dabrafenib,Temozolomide,AZD5438,IAP_5620,AZD2014,AZD1208,AZD1332,Ruxolitinib,Linsitinib,Epirubicin,Cyclophosphamide,Pevonedistat,Sapitinib,Uprosertib,LCL161,Lapatinib,Luminespib,Alpelisib,Taselisib,EPZ5676,SCH772984,IWP-2,Leflunomide,Entinostat,OSI-027,LGK974,VE-822,WZ4003,CZC24832,AZD5582,GSK2606414,PFI3,PCI-34051,Wnt-C59,I-BET-762,RVX-208,OTX015,GSK343,ML323,Entospletinib,PRT062607,Ribociclib,AGI-6780,Picolinici-acid,AZD5153,CDK9_5576,CDK9_5038,Eg5_9814,ERK_2440,ERK_6604,IRAK4_4710,JAK1_8709,AZD5991,PAK_5339,TAF1_5496,ULK1_4989,VSP34_8731,Selumetinib,IGF1R_3801,JAK_8517,AZD4547,Ibrutinib,Zoledronate,Acetalax,Carmustine,Topotecan,Teniposide,Mitoxantrone,Dactinomycin,Fludarabine,Nelarabine,Vincristine,Podophyllotoxin bromide,Dihydrorotenone,Gallibiscoquinazole,Elephantin,Sinularin,Sabutoclax,LY2109761,OF-1,MN-64,KRAS (G12C) Inhibitor-12,MG-132,BDP-00009066,Buparlisib,Ulixertinib,Venetoclax,ABT737,Afuresertib,AGI-5198,AZD3759,AZD5363,AZD6738,AZD8186,Osimertinib,Cediranib,Ipatasertib,GDC0810,GNE-317,GSK2578215A,I-BRD9,Telomerase Inhibitor IX,MIRA-1,NVP-ADW742,P22077,Savolitinib,UMI-77,WIKI4,Sepantronium bromide,MIM1,WEHI-539,BPD-00008900,Foretinib,BIBR-1532,Pyridostatin,AMG-319,MK-8776,Vinorelbine,VX-11e,LJI308,AZ6102,GSK591,VE821,AZD6482,AT13148,BMS-754807,JQ1,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
X-3237,0.8206051,0.7343256,0.90199983,0.87184817,0.61763585,0.8970833,0.81329316,0.7586969,0.93135566,0.92926216,0.8289767,0.62443465,0.91547203,0.9033239,0.75857,0.33282334,0.90926194,0.82663774,0.91949445,0.803644,0.9121908,0.83599645,0.9500004,0.82938254,0.8691557,0.81994677,0.8641948,0.9042825,0.80515397,0.738825,0.78574723,0.89312065,0.7629553,0.88686126,0.78478503,0.90445566,0.9312783,0.8996375,0.87399447,0.45536754,0.84306794,0.89859474,0.8023956,0.9150545,0.86738914,0.87432593,0.89122695,0.87489426,0.92900866,0.68826187,0.48736385,0.7329361,0.78289145,0.8643404,0.7465446,0.89785403,0.9366962,0.9379276,0.7787372,0.6877092,0.88078046,0.802839,0.888629,0.926363,0.7894048,0.91843396,0.9347736,0.8027587,0.9195238,0.8019184,0.9392581,0.87683684,0.9325755,0.9028752,0.79498965,0.9403949,0.6876313,0.8290815,0.8393993,0.9250811,0.8439775,0.63339263,0.887561,0.7771724,0.93956095,0.8224015,0.9408689,0.8689659,0.8433254,0.92379004,0.91870016,0.9087821,0.886848,0.93867433,0.7808255,0.8915696,0.94316566,0.9253719,0.9238004,0.8755577,0.93612325,0.83028483,0.942012,0.9108004,0.89349014,0.8848351,0.90910727,0.92515826,0.9359485,0.75831246,0.5169696,0.4270239,0.7261226,0.8128605,0.85277086,0.9385562,0.90317583,0.85038966,0.6990223,0.88478166,0.6476746,0.6970635,0.8716275,0.7697832,0.86468196,0.9300264,0.8852741,0.950979,0.8093068,0.93214494,0.73248583,0.760164,0.79333216,0.5786425,0.89624274,0.94457746,0.55238485,0.7682487,0.8344454,0.93807447,0.85239,0.93309885,0.5304252,0.9465441,0.9069728,0.9152371,0.8976463,0.47399053,0.83905274,0.7315596,0.8544178,0.9110709,0.811382,0.8339125,0.94666636,0.9290998,0.8608583,0.8081213,0.85263985,0.8913582,0.81562716,0.87282705,0.9242088,0.64747804,0.94092757,0.92756104,0.6106042,0.944269,0.8473607,0.928549,0.92649233,0.8393084,0.8946871,0.20214453,0.90922457,0.87776953,0.91833925,0.72806185,0.9277415,0.87551033,0.926088,0.9011142,0.732675,0.8543126,0.9389789,0.82648385,0.92062294,0.9074464,0.85274035,0.8787869,0.82808715,0.81824577,0.90564364,0.42006153,0.6192839,0.53426695,0.9416315,0.42243782,0.88388896,0.8006599
X-3239,0.73409986,0.6001658,0.76703906,0.688291,0.58739555,0.8626907,0.6124784,0.62534493,0.8097148,0.81690043,0.75178224,0.58749384,0.8049019,0.8069832,0.7117978,0.43074128,0.8455797,0.7226894,0.78791064,0.67204577,0.82259923,0.7408128,0.86936164,0.6879008,0.68661004,0.71929497,0.7365414,0.7718528,0.7339766,0.6809816,0.7516032,0.82944906,0.68085647,0.7647621,0.7447207,0.788159,0.83597875,0.8000911,0.7375677,0.50393146,0.6974561,0.7889409,0.7530748,0.85131854,0.7273099,0.7638804,0.7594654,0.81285787,0.79145324,0.5693044,0.50775385,0.62148213,0.6928187,0.7789017,0.6918085,0.79038817,0.8581333,0.8643805,0.6679609,0.5095378,0.7891505,0.68298185,0.6971533,0.86462283,0.78166854,0.8360509,0.86522406,0.7135246,0.81851816,0.69273627,0.8720815,0.8183044,0.86005807,0.8048949,0.67349607,0.8783505,0.6050281,0.8178928,0.74569565,0.8541875,0.7802678,0.6366951,0.8154719,0.71843547,0.88426375,0.80891603,0.8565617,0.72483283,0.69276786,0.8259189,0.8382887,0.78183365,0.82132524,0.8688071,0.6624439,0.81946456,0.88422513,0.8279528,0.849359,0.7512724,0.86392194,0.71600837,0.85772264,0.81872976,0.8118948,0.7807524,0.8006015,0.8470667,0.86529654,0.6321286,0.51961005,0.4453118,0.6172948,0.7609223,0.80474114,0.8440656,0.8162201,0.6783685,0.6424861,0.8022117,0.60322714,0.636742,0.81728274,0.65586305,0.7581462,0.85387117,0.8321053,0.86507887,0.7576932,0.8633242,0.62047404,0.6254096,0.64688796,0.5744384,0.7627188,0.8680818,0.46231416,0.64087737,0.754393,0.86595565,0.7400757,0.8494984,0.46279457,0.86209685,0.8384588,0.8637308,0.7828326,0.4652813,0.75460494,0.6525103,0.8046126,0.7755956,0.5931482,0.7189201,0.86326295,0.8684892,0.76158357,0.7038417,0.7746272,0.8119179,0.7296279,0.7783211,0.8549597,0.6320314,0.8583368,0.82999754,0.6014702,0.85321695,0.73623747,0.84507287,0.8453548,0.75220734,0.82891953,0.2702378,0.812425,0.72873986,0.85946906,0.6335952,0.8520055,0.7888229,0.858594,0.79135823,0.6234871,0.78054756,0.86795884,0.7641299,0.85481423,0.7999966,0.7785946,0.80522096,0.6207743,0.6804805,0.8609944,0.54169333,0.5915514,0.5526597,0.858979,0.65775484,0.7466134,0.6997501
X-3267,0.7375954,0.6319833,0.8052693,0.70116824,0.5819123,0.8459505,0.6289869,0.64183354,0.8124978,0.849944,0.71921355,0.6455154,0.85215455,0.8253985,0.7142508,0.4292498,0.8658802,0.7349301,0.80316055,0.71815825,0.82594633,0.72580093,0.8636527,0.74605346,0.7172889,0.7377333,0.7509581,0.7847742,0.74200135,0.69624376,0.7767842,0.79725885,0.70134526,0.77254015,0.78684545,0.7999666,0.8266038,0.80493486,0.7480822,0.55748034,0.76329905,0.7829099,0.71476966,0.84208864,0.7414259,0.7810217,0.78720236,0.8252236,0.80477875,0.58535105,0.51534337,0.62663686,0.72300804,0.7650583,0.7382273,0.82192457,0.8624649,0.8546434,0.6851416,0.5912934,0.80575854,0.7030606,0.76404,0.8602185,0.6638241,0.8382307,0.8715185,0.7057214,0.8353769,0.72437036,0.88021314,0.8107453,0.8494991,0.82283616,0.6954897,0.8785678,0.64836675,0.8186542,0.75871843,0.8663591,0.7475216,0.6574762,0.81443423,0.69900167,0.88674045,0.7229303,0.86177397,0.7512746,0.7096334,0.8583022,0.8327259,0.8104619,0.8252518,0.8494355,0.7138771,0.8145769,0.87846404,0.82684255,0.81864494,0.74706405,0.84874016,0.67598075,0.85986173,0.83148926,0.816812,0.78852814,0.8109024,0.8474486,0.85345,0.6557017,0.5065663,0.48797998,0.65000665,0.7528232,0.74952143,0.8344062,0.82008356,0.68831146,0.6298743,0.7950592,0.6632484,0.631572,0.7682862,0.6767408,0.7732308,0.83724767,0.8081194,0.8646992,0.7059779,0.8696654,0.69715863,0.6743527,0.7174438,0.5732345,0.79321337,0.8573166,0.45178103,0.68381536,0.7539789,0.8735926,0.7536681,0.83204293,0.5184685,0.86894876,0.8311828,0.85876083,0.7865075,0.5145813,0.74203837,0.67358613,0.74729997,0.78285575,0.6365373,0.73444885,0.8340373,0.8445773,0.7544583,0.71269655,0.7698067,0.81892747,0.7220219,0.76501745,0.86856574,0.6225169,0.8699457,0.82251,0.6001016,0.88601464,0.7540757,0.8579979,0.8523987,0.7835696,0.82700765,0.33128586,0.8400065,0.78807807,0.856303,0.6036611,0.85949713,0.8095658,0.85252243,0.8085773,0.64445496,0.72922164,0.88008636,0.7745774,0.8659182,0.82320863,0.7353671,0.8003635,0.53789455,0.66683906,0.84631056,0.5642844,0.62458235,0.6017528,0.85910344,0.69663435,0.7798035,0.6963353
X-3268,0.74867094,0.6737363,0.8138984,0.7437542,0.57881445,0.7907184,0.67545015,0.6771461,0.8309452,0.8496443,0.72783744,0.6415658,0.83663225,0.8084262,0.65118957,0.47891727,0.8271852,0.71706957,0.7989797,0.7298239,0.8187854,0.7192764,0.86091125,0.72718924,0.7539608,0.73803025,0.75673157,0.7786171,0.7227663,0.67031616,0.75944537,0.7699063,0.672753,0.77822936,0.7364731,0.79061097,0.8215015,0.7833753,0.753096,0.67444724,0.75030065,0.7967077,0.6771125,0.8140976,0.74425125,0.766221,0.77643794,0.7783393,0.8085357,0.60713494,0.53839993,0.6527751,0.7068204,0.7507881,0.662599,0.79509795,0.8338893,0.8456935,0.692121,0.639745,0.7849001,0.70090926,0.78770554,0.8383741,0.603635,0.80810434,0.83080614,0.7124806,0.8316347,0.6887634,0.84464175,0.79320115,0.8375441,0.7966064,0.70188767,0.8524881,0.67581064,0.72243637,0.76205325,0.84537446,0.73043984,0.64032483,0.78677905,0.66667247,0.8595815,0.67456025,0.83964056,0.74920905,0.7363826,0.8406908,0.808185,0.7972058,0.7828818,0.82192796,0.6956888,0.7800338,0.8510048,0.8247288,0.8122258,0.75777924,0.8273781,0.7124914,0.84025633,0.8006366,0.79998094,0.7692312,0.79850477,0.83333725,0.8486931,0.6816047,0.5454709,0.52254045,0.6723233,0.7029828,0.727363,0.82652014,0.80057585,0.73897845,0.64696944,0.7939693,0.6685742,0.6146027,0.7309595,0.67170304,0.75754213,0.81606394,0.7645095,0.8485605,0.68000704,0.8478056,0.69165754,0.7020207,0.7172659,0.58766174,0.78786623,0.85903776,0.5662145,0.69825435,0.72686267,0.8561752,0.76132065,0.82688665,0.56415296,0.86607665,0.78345543,0.82028,0.79337496,0.53654534,0.7150126,0.64243484,0.72621393,0.81061983,0.6909067,0.73226607,0.8446199,0.8251139,0.75461614,0.7167015,0.7352108,0.7706931,0.71034014,0.77506095,0.8350038,0.5819366,0.84419745,0.82516783,0.63401884,0.85727483,0.7563232,0.8345386,0.8144125,0.753172,0.78200674,0.33822227,0.8137564,0.7780809,0.83781654,0.63539386,0.8378326,0.7791502,0.83280814,0.7867496,0.67289275,0.69194627,0.85080254,0.73703784,0.8476603,0.80626464,0.7214907,0.80048823,0.5605231,0.75095093,0.7920199,0.5349438,0.6647489,0.55027854,0.8380138,0.63672656,0.7785562,0.715249
X-3274,0.74643606,0.6226862,0.8040493,0.7401737,0.6137645,0.87576085,0.6401566,0.6604972,0.86661077,0.84353477,0.7571858,0.61716676,0.82696146,0.8346601,0.76525444,0.3990339,0.87036407,0.7355678,0.81229734,0.7150634,0.838832,0.7690827,0.89106095,0.73368335,0.70190895,0.72101194,0.7880971,0.8235586,0.74824876,0.7095996,0.7545796,0.84786254,0.72160363,0.8124834,0.8172912,0.82078356,0.88161194,0.83293647,0.79106146,0.4328972,0.7181606,0.81812394,0.74076706,0.87127906,0.73442507,0.79807454,0.8041436,0.8465048,0.8298703,0.5973239,0.5026081,0.6693795,0.7412674,0.79421586,0.7282568,0.82660097,0.88040996,0.88292986,0.693666,0.5466912,0.81190324,0.69996125,0.6916997,0.87972414,0.8122711,0.84861165,0.8817403,0.74712586,0.8503025,0.73284566,0.88924223,0.81842315,0.8815927,0.8216231,0.68215805,0.9048663,0.6149029,0.86722,0.7671673,0.86640203,0.81416893,0.64995104,0.832043,0.72872925,0.922512,0.836763,0.87962997,0.7890127,0.709151,0.8488268,0.8479892,0.8446377,0.854351,0.89211977,0.7233205,0.84016645,0.90346664,0.86268294,0.87874246,0.792668,0.88648915,0.7491237,0.8814572,0.85227937,0.8462157,0.8187678,0.83354115,0.8737056,0.88016546,0.70485336,0.53074074,0.4040266,0.65167135,0.7813449,0.8106475,0.87560266,0.8381874,0.71654916,0.65847975,0.81977564,0.62722826,0.67255646,0.8408463,0.6260773,0.7502938,0.8637925,0.845287,0.88444716,0.7996807,0.8738163,0.6469056,0.6476941,0.68742317,0.51207185,0.8215234,0.8906154,0.46170798,0.65399003,0.7655391,0.8900084,0.76950914,0.8780413,0.44104508,0.8838602,0.85808164,0.86672324,0.8090068,0.5092904,0.7836829,0.6670247,0.8282933,0.8169626,0.64495486,0.7542997,0.8864997,0.89077646,0.78297585,0.7270981,0.80333173,0.84019685,0.7275134,0.78698295,0.88325137,0.6234237,0.89198565,0.87314576,0.57165766,0.89316726,0.7632557,0.8633717,0.87495023,0.78329355,0.86719495,0.25625837,0.83691436,0.76937187,0.8886773,0.63104516,0.88178253,0.81073576,0.8823809,0.8308199,0.6322123,0.8152887,0.88433737,0.775074,0.8726437,0.8420244,0.7893077,0.80470735,0.5633682,0.6491422,0.87709856,0.50894284,0.59124005,0.60740614,0.87981135,0.54722095,0.7883811,0.7505161
X-3286,0.70562816,0.6418516,0.7489742,0.7195505,0.6138997,0.7750772,0.6561825,0.63589966,0.7803383,0.77884513,0.72641253,0.6157335,0.78446907,0.78400505,0.66264415,0.44918692,0.7783968,0.70956385,0.7750711,0.6779253,0.77808017,0.7067072,0.8223117,0.70544183,0.71268165,0.71173215,0.7162385,0.7489382,0.69831014,0.6434215,0.67578524,0.76013994,0.6499268,0.7493197,0.71227515,0.74802583,0.7891843,0.7468858,0.7128078,0.5160631,0.70080477,0.7596795,0.6856526,0.78587425,0.73470044,0.7541338,0.73251796,0.7473109,0.78977644,0.56481224,0.51623243,0.6446672,0.66539085,0.73846185,0.62097585,0.7534104,0.80655557,0.81264037,0.6753589,0.5900114,0.74891305,0.68267214,0.70483106,0.78800577,0.7079196,0.7697008,0.808978,0.6932479,0.7746535,0.651361,0.8144037,0.740133,0.8036728,0.7558872,0.65603775,0.8206079,0.60077536,0.7292894,0.69634295,0.7791393,0.7157623,0.6253866,0.761286,0.6633949,0.8308437,0.73360205,0.8011107,0.7335854,0.68348426,0.7599173,0.78380877,0.7478585,0.7587587,0.8001546,0.6343323,0.76646674,0.8354231,0.77445054,0.7829097,0.7184227,0.79966897,0.6801245,0.79761744,0.75098336,0.75430644,0.7472259,0.78849137,0.8024388,0.80682,0.6486644,0.539625,0.49353024,0.64744425,0.6952664,0.7374662,0.7975977,0.76988184,0.6886412,0.6252494,0.7398058,0.60344976,0.600556,0.74733216,0.6521679,0.7132094,0.7986469,0.75116575,0.81086755,0.67232025,0.7966233,0.64417696,0.6351364,0.66545737,0.55240136,0.7417477,0.8062842,0.50398195,0.64216876,0.6976413,0.8149159,0.70708156,0.8092032,0.51119787,0.82120514,0.76646423,0.79264945,0.7339674,0.46849364,0.7028072,0.6440263,0.7166863,0.76969033,0.6768123,0.6826899,0.7987598,0.8043808,0.70365405,0.6950116,0.7183934,0.7468341,0.6892837,0.7336199,0.78933656,0.5926589,0.8046291,0.7918403,0.58316416,0.8075242,0.71729904,0.7774646,0.77117383,0.7174675,0.7697612,0.3146607,0.7665793,0.72271264,0.7943672,0.6349558,0.7944797,0.73431075,0.7966613,0.7603609,0.6466062,0.71452093,0.81632894,0.7101125,0.8015225,0.76777995,0.7412003,0.74556756,0.6312144,0.719222,0.7817677,0.4985642,0.580965,0.51631945,0.8110804,0.54690236,0.74100554,0.6702617
X-3298,0.6877644,0.6100474,0.75065476,0.6988382,0.57182336,0.7831292,0.6353789,0.63984716,0.7690855,0.7820837,0.7258446,0.6012847,0.7861445,0.7808493,0.65939605,0.44407302,0.78484625,0.6999,0.76162416,0.66639876,0.77232903,0.6962574,0.8143667,0.6922954,0.68993163,0.6970295,0.7093178,0.74494153,0.6989729,0.6350262,0.72198987,0.7692102,0.66179556,0.73768944,0.71910334,0.74266005,0.78892654,0.7316676,0.7204277,0.47634557,0.6882298,0.756634,0.6850636,0.7863309,0.72252226,0.7612076,0.7344764,0.75383306,0.7639951,0.5836844,0.52212924,0.63412356,0.6668132,0.75342256,0.63460684,0.756067,0.80521256,0.80652815,0.6404441,0.5650648,0.749591,0.6780023,0.70380384,0.8131565,0.730716,0.7901867,0.81618416,0.6990923,0.77056956,0.6508666,0.8124847,0.759743,0.79716474,0.75871336,0.6498204,0.82071763,0.58406836,0.710337,0.69408983,0.7907879,0.70870227,0.60658324,0.75857985,0.67561233,0.8214029,0.74922776,0.8097766,0.72255737,0.68077815,0.7539888,0.7862543,0.74397904,0.7573863,0.81141824,0.637458,0.7673733,0.8468829,0.7665286,0.78414255,0.71419394,0.789295,0.68798673,0.8032963,0.7620044,0.7584907,0.75918907,0.7959087,0.7863434,0.8000154,0.6439143,0.54894054,0.4963442,0.63683444,0.70774597,0.75204253,0.7928606,0.76217616,0.6636372,0.62226367,0.73561805,0.5794038,0.61897635,0.76075715,0.6579382,0.70757544,0.7946798,0.75204414,0.8078315,0.6569174,0.80683637,0.64348817,0.63789743,0.6684402,0.55733746,0.73800063,0.81699425,0.5158341,0.6393348,0.68278795,0.7833885,0.7156596,0.786299,0.4844242,0.8272181,0.76720244,0.7861515,0.73472023,0.48847902,0.71690416,0.6308197,0.74184775,0.7655024,0.6403994,0.6818042,0.80213946,0.80564916,0.6908374,0.6799411,0.7161769,0.7506171,0.67132,0.7162942,0.79161817,0.5735904,0.8127555,0.7887562,0.59058183,0.81441927,0.7083061,0.7774399,0.78471726,0.7058394,0.77683854,0.32337648,0.7709711,0.7014537,0.78611624,0.6216483,0.79875696,0.7350275,0.80775076,0.74451184,0.63148165,0.7317233,0.8181522,0.7008899,0.81049424,0.77158463,0.7292215,0.73865026,0.61415243,0.6875901,0.7800302,0.51321095,0.5906232,0.55662614,0.8072619,0.5378831,0.7092536,0.6683017
X-3400,0.7762195,0.6325677,0.8532597,0.74975365,0.6485759,0.9105555,0.6546217,0.6897136,0.89132494,0.88134354,0.80525506,0.6069472,0.8602944,0.863788,0.79281974,0.39744648,0.9004966,0.7361267,0.8163757,0.7400862,0.8847986,0.79478705,0.9173021,0.734233,0.73029447,0.7547176,0.80662507,0.8543939,0.80236113,0.748851,0.80861974,0.890793,0.7547569,0.835777,0.8254249,0.8663741,0.9049946,0.8668493,0.8254297,0.44309723,0.72645116,0.86262137,0.7576465,0.90084547,0.75652343,0.8129694,0.8170491,0.887314,0.86344254,0.6249036,0.5299582,0.65141517,0.78538984,0.8319241,0.74468994,0.88136625,0.92533565,0.9233844,0.69992256,0.48800915,0.86006683,0.71380925,0.70390016,0.9079904,0.8256849,0.87704635,0.9113478,0.78840685,0.90069604,0.7824241,0.9253905,0.8589998,0.9064697,0.860629,0.7105144,0.9364444,0.6113572,0.87374693,0.8143537,0.89965177,0.86333686,0.63834417,0.87316406,0.788614,0.94032973,0.8668733,0.9199157,0.80242676,0.7604746,0.9016103,0.8918373,0.85698354,0.8727234,0.93800855,0.7474001,0.87424093,0.9299381,0.8972484,0.92148125,0.8520363,0.9169541,0.8129363,0.9207888,0.87350416,0.86743826,0.8604567,0.85695136,0.9162277,0.92253006,0.7403627,0.5776717,0.50036186,0.69463515,0.8157128,0.85195833,0.9175764,0.86443436,0.7894079,0.6961771,0.87548685,0.6795884,0.70735747,0.88085437,0.65350705,0.8048779,0.8995803,0.8892203,0.92261505,0.8613281,0.915492,0.6571363,0.6752824,0.70025134,0.5676305,0.844255,0.92665184,0.5075223,0.7021911,0.8268861,0.92266023,0.79753375,0.912304,0.4269507,0.92822915,0.9056122,0.90678096,0.8472593,0.48209712,0.7994147,0.69128305,0.85011,0.87361604,0.6584532,0.81684375,0.91866493,0.9253886,0.8347446,0.7668285,0.85002387,0.8833058,0.7880037,0.8502663,0.9209026,0.6307985,0.92962265,0.92139137,0.5939208,0.9047783,0.7768528,0.90419096,0.917583,0.77535415,0.9009682,0.20217903,0.87333435,0.77770025,0.90844864,0.6287874,0.91943544,0.8361979,0.9239424,0.8554374,0.6875026,0.8616295,0.9211208,0.8171446,0.90111977,0.87377185,0.81070375,0.8467909,0.61644316,0.7148007,0.9205004,0.48638362,0.59084076,0.56697065,0.917708,0.57147044,0.7872383,0.7822211
X-3408,0.6854489,0.5998004,0.73015285,0.6780654,0.5800703,0.76796144,0.61259454,0.6214212,0.7518142,0.7580198,0.7020815,0.58001715,0.76050276,0.7589907,0.64515185,0.43647727,0.7542877,0.67816126,0.75398386,0.65626806,0.755074,0.69334036,0.79205483,0.672032,0.6898349,0.6699829,0.6984746,0.7490848,0.6874051,0.6242325,0.6843634,0.7555833,0.6382276,0.72213554,0.72109145,0.72509277,0.7814854,0.7409613,0.69350946,0.383955,0.6704451,0.73319054,0.66615516,0.78396124,0.6990092,0.7226085,0.72425133,0.7258122,0.7579351,0.5628212,0.49399677,0.63696307,0.66625077,0.71437675,0.6407759,0.7410736,0.78178984,0.7824047,0.65322614,0.5235009,0.7322046,0.6641955,0.6822027,0.7715896,0.70657325,0.7653192,0.8038709,0.6837932,0.755403,0.67544264,0.794712,0.73603034,0.7933901,0.7360443,0.64889026,0.8147524,0.5768948,0.6993129,0.67738116,0.78037435,0.6972008,0.6279279,0.7339441,0.65308225,0.81261283,0.7420407,0.8000041,0.70668113,0.6716663,0.7635517,0.7607755,0.7392401,0.7440671,0.7967128,0.63645273,0.75768733,0.816127,0.77070886,0.7907562,0.7240391,0.782717,0.6786185,0.78654027,0.74675447,0.7500775,0.73488736,0.75387853,0.7889068,0.7969652,0.6279042,0.5043555,0.4604726,0.6072166,0.7009378,0.7278187,0.7799809,0.7373316,0.65746737,0.6194325,0.7299091,0.57904506,0.58859366,0.7551001,0.622704,0.70290077,0.7834604,0.73071855,0.7975505,0.6786936,0.79324335,0.6139793,0.63059765,0.64701766,0.5476185,0.73195666,0.7958948,0.5034639,0.6431238,0.6796504,0.7969507,0.69736296,0.7880189,0.49158093,0.79567033,0.76862305,0.76323974,0.7240498,0.48927575,0.6986789,0.6308903,0.7277383,0.7512117,0.6197861,0.6637007,0.7991674,0.7891446,0.7082669,0.6822351,0.7273559,0.7409662,0.6678622,0.6942585,0.78093934,0.58916205,0.7906913,0.78235656,0.5583212,0.8044625,0.69789994,0.77144647,0.7710283,0.6825594,0.7643511,0.338656,0.7468066,0.6771095,0.78358674,0.6175119,0.78387827,0.71442175,0.8004849,0.7339618,0.61504304,0.7146857,0.7984924,0.6943529,0.7728696,0.7519911,0.69839287,0.73816854,0.6134202,0.6656251,0.7830365,0.49914733,0.54311323,0.55329394,0.8084652,0.5472162,0.70444715,0.6703783
X-3419,0.8207203,0.6832039,0.8759483,0.81697184,0.63750607,0.9374425,0.75857085,0.71436465,0.9200672,0.9032113,0.8224056,0.6302586,0.879466,0.87197065,0.82271165,0.36384642,0.9125567,0.7484632,0.8536284,0.77696097,0.90241486,0.8202419,0.92736024,0.7715969,0.83371407,0.7632965,0.8520626,0.8813376,0.77937096,0.76514125,0.73573184,0.8912329,0.7404379,0.8705305,0.8267444,0.89609796,0.92119974,0.8850043,0.8487303,0.48843658,0.8164741,0.8861383,0.796324,0.90128344,0.77846116,0.8314093,0.8512358,0.9054941,0.884558,0.6527594,0.5254566,0.7030708,0.75899965,0.80197084,0.70102006,0.8955027,0.92029685,0.9325066,0.7633182,0.59460783,0.85691756,0.7436965,0.8134268,0.9230759,0.83939505,0.8704889,0.91651887,0.78910196,0.9051912,0.76122004,0.9410052,0.8759494,0.9177206,0.88780326,0.7286424,0.9319281,0.65952826,0.9235234,0.844241,0.92951983,0.8771029,0.62912244,0.90158516,0.8026426,0.9475325,0.8759268,0.9207453,0.8084204,0.7930906,0.9086587,0.8964518,0.88867724,0.8750284,0.9397654,0.7371622,0.90176374,0.93800855,0.91077304,0.9276903,0.87100655,0.92390144,0.80962706,0.9319986,0.8984013,0.8920002,0.86122674,0.8627289,0.90610975,0.94020724,0.74453306,0.54740113,0.4835616,0.72531784,0.8215259,0.8490188,0.9361801,0.8932379,0.82023776,0.6854343,0.8874231,0.6780823,0.70481056,0.88480926,0.69276965,0.8056172,0.91084594,0.9113126,0.9358897,0.89153016,0.9248309,0.7187576,0.73765695,0.7318515,0.5687538,0.87993413,0.9307085,0.5173126,0.7145686,0.8672595,0.928532,0.8289108,0.92557997,0.50121605,0.92611486,0.91195244,0.9315739,0.8783104,0.5105151,0.8349912,0.7395842,0.8602437,0.90335524,0.77828604,0.82402664,0.93555474,0.9260521,0.85808015,0.81632733,0.85055566,0.90667415,0.79372823,0.86031806,0.9296038,0.67246026,0.9352977,0.92291677,0.62316835,0.9325224,0.83060855,0.9211353,0.92946327,0.8292616,0.90382314,0.19102265,0.902805,0.85564345,0.91902316,0.6757709,0.9309739,0.863972,0.9239936,0.87604254,0.7086182,0.8656304,0.92467004,0.828401,0.9140619,0.8907202,0.8350942,0.84107363,0.7192135,0.7182968,0.9158466,0.5022377,0.6464212,0.6330497,0.92151225,0.575522,0.86786413,0.817582
